"species","plant_no","site.x","wet_weight_g","psi_bars","dry_mass","psi_mpa","psi2","leafwater","curve_id","rwc","rwc_perc","rwc_100","site.y","niche","genusspecies","group","niche2"
"asplenium_serratum","2","laselva",2.1084,1.5,0.3418,-0.15,6.66666666666667,1.7666,"asplenium_serratum-2",0.986765209555441,98.6765209555441,1.32347904445589,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0968,2.7,0.3418,-0.27,3.7037037037037,1.755,"asplenium_serratum-2",0.980285827448092,98.0285827448092,1.97141725519081,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0852,3.5,0.3418,-0.35,2.85714285714286,1.7434,"asplenium_serratum-2",0.973806445340743,97.3806445340742,2.61935546592575,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.066,6.4,0.3418,-0.64,1.5625,1.7242,"asplenium_serratum-2",0.963081950818233,96.3081950818233,3.69180491817666,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0563,7.5,0.3418,-0.75,1.33333333333333,1.7145,"asplenium_serratum-2",0.957663846814674,95.7663846814674,4.23361531853259,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0486,8.4,0.3418,-0.84,1.19047619047619,1.7068,"asplenium_serratum-2",0.95336287765721,95.336287765721,4.66371223427903,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0773,5.2,0.3418,-0.52,1.92307692307692,1.7355,"asplenium_serratum-2",0.969393762698669,96.9393762698669,3.06062373013314,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0269,11,0.3418,-1.1,0.909090909090909,1.6851,"asplenium_serratum-2",0.941241964577082,94.1241964577082,5.87580354229178,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0155,11.8,0.3418,-1.18,0.847457627118644,1.6737,"asplenium_serratum-2",0.934874295954342,93.4874295954343,6.51257040456575,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",1.9818,12.6,0.3418,-1.26,0.793650793650794,1.64,"asplenium_serratum-2",0.916050573797647,91.6050573797647,8.39494262023528,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",1.953,15.4,0.3418,-1.54,0.649350649350649,1.6112,"asplenium_serratum-2",0.899963832013884,89.9963832013884,10.0036167986116,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","2","laselva",2.0381,9.9,0.3418,-0.99,1.01010101010101,1.6963,"asplenium_serratum-2",0.947497919715213,94.7497919715213,5.25020802847874,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.4484,6,0.4543,-0.6,1.66666666666667,1.9941,"asplenium_serratum-3",0.94351978963209,94.351978963209,5.64802103679096,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.441,7,0.4543,-0.7,1.42857142857143,1.9867,"asplenium_serratum-3",0.94001843742143,94.001843742143,5.99815625785698,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.4288,7.5,0.4543,-0.75,1.33333333333333,1.9745,"asplenium_serratum-3",0.934245937830882,93.4245937830882,6.57540621691177,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.4624,5,0.4543,-0.5,2,2.0081,"asplenium_serratum-3",0.950143969490096,95.0143969490096,4.98560305099038,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.4041,10,0.4543,-1,1,1.9498,"asplenium_serratum-3",0.922558991938544,92.2558991938544,7.74410080614562,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.3935,11,0.4543,-1.1,0.909090909090909,1.9392,"asplenium_serratum-3",0.917543541474625,91.7543541474625,8.24564585253749,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.3655,12,0.4543,-1.2,0.833333333333333,1.9112,"asplenium_serratum-3",0.904295181758613,90.4295181758613,9.57048182413865,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.4162,9,0.4543,-0.9,1.11111111111111,1.9619,"asplenium_serratum-3",0.928284175958677,92.8284175958677,7.17158240413228,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.3308,13,0.4543,-1.3,0.769230769230769,1.8765,"asplenium_serratum-3",0.887876678824842,88.7876678824842,11.2123321175158,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.2746,15,0.4543,-1.5,0.666666666666667,1.8203,"asplenium_serratum-3",0.86128532825199,86.128532825199,13.871467174801,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","3","laselva",2.3568,12.2,0.4543,-1.22,0.819672131147541,1.9025,"asplenium_serratum-3",0.900178727132567,90.0178727132567,9.98212728674331,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6838,8,0.4119,-0.8,1.25,1.2719,"asplenium_serratum-4",0.940971767843465,94.0971767843465,5.90282321565351,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6771,8.2,0.4119,-0.82,1.21951219512195,1.2652,"asplenium_serratum-4",0.936015001710474,93.6015001710474,6.39849982895261,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6722,11,0.4119,-1.1,0.909090909090909,1.2603,"asplenium_serratum-4",0.932389904090824,93.2389904090824,6.76100959091764,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6893,6,0.4119,-0.6,1.66666666666667,1.2774,"asplenium_serratum-4",0.945040754967562,94.5040754967562,5.49592450324381,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6433,12.9,0.4119,-1.29,0.775193798449612,1.2314,"asplenium_serratum-4",0.911009226293296,91.1009226293295,8.89907737067045,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6295,14,0.4119,-1.4,0.714285714285714,1.2176,"asplenium_serratum-4",0.900799767691016,90.0799767691015,9.92002323089845,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.594,15.9,0.4119,-1.59,0.628930817610063,1.1821,"asplenium_serratum-4",0.874536305344571,87.4536305344571,12.5463694655429,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","4","laselva",1.6698,11,0.4119,-1.1,0.909090909090909,1.2579,"asplenium_serratum-4",0.930614346073036,93.0614346073036,6.93856539269642,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3512,5.1,0.4639,-0.51,1.96078431372549,1.8873,"asplenium_serratum-5",0.98065545855518,98.065545855518,1.93445414448196,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3412,6.8,0.4639,-0.68,1.47058823529412,1.8773,"asplenium_serratum-5",0.975459382369332,97.5459382369332,2.45406176306679,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3358,7.8,0.4639,-0.78,1.28205128205128,1.8719,"asplenium_serratum-5",0.972653501228974,97.2653501228974,2.73464987710264,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3622,2.5,0.4639,-0.25,4,1.8983,"asplenium_serratum-5",0.986371142359614,98.6371142359614,1.36288576403862,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.319,9.6,0.4639,-0.96,1.04166666666667,1.8551,"asplenium_serratum-5",0.963924093236748,96.3924093236748,3.60759067632517,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3046,10.8,0.4639,-1.08,0.925925925925926,1.8407,"asplenium_serratum-5",0.956441743529127,95.6441743529127,4.35582564708733,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.2866,13,0.4639,-1.3,0.769230769230769,1.8227,"asplenium_serratum-5",0.947088806394599,94.7088806394599,5.29111936054008,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","5","laselva",2.3255,8.3,0.4639,-0.83,1.20481927710843,1.8616,"asplenium_serratum-5",0.96730154275755,96.730154275755,3.26984572424503,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.9367,2.5,0.5143,-0.25,4,3.4224,"asplenium_serratum-6",0.970435802607358,97.0435802607358,2.95641973926425,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.9063,3.6,0.5143,-0.36,2.77777777777778,3.392,"asplenium_serratum-6",0.961815755739877,96.1815755739877,3.81842442601226,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.8855,5,0.5143,-0.5,2,3.3712,"asplenium_serratum-6",0.955917828935812,95.5917828935812,4.40821710641877,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.8668,6,0.5143,-0.6,1.66666666666667,3.3525,"asplenium_serratum-6",0.950615365895619,95.0615365895619,4.9384634104381,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.9252,2.8,0.5143,-0.28,3.57142857142857,3.4109,"asplenium_serratum-6",0.967174929614725,96.7174929614725,3.28250703852748,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.8339,8,0.5143,-0.8,1.25,3.3196,"asplenium_serratum-6",0.941286433594958,94.1286433594958,5.87135664050422,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.8181,8,0.5143,-0.8,1.25,3.3038,"asplenium_serratum-6",0.936806277657254,93.6806277657254,6.31937223427455,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.7992,8.8,0.5143,-0.88,1.13636363636364,3.2849,"asplenium_serratum-6",0.931447103782407,93.1447103782407,6.85528962175933,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.8503,8,0.5143,-0.8,1.25,3.336,"asplenium_serratum-6",0.945936722036625,94.5936722036625,5.40632779633754,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.7122,10.5,0.5143,-1.05,0.952380952380952,3.1979,"asplenium_serratum-6",0.906777890707711,90.6777890707711,9.32221092922893,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.633,11,0.5143,-1.1,0.909090909090909,3.1187,"asplenium_serratum-6",0.884320400184539,88.4320400184539,11.5679599815461,"la_selva","epiphyte","aspser","E2","epiphyte"
"asplenium_serratum","6","laselva",3.7454,10,0.5143,-1,1,3.2311,"asplenium_serratum-6",0.916191889260353,91.6191889260353,8.38081107396468,"la_selva","epiphyte","aspser","E2","epiphyte"
"blechnum_occidentale","1","laselva",1.596,7.3,0.4247,-0.73,1.36986301369863,1.1713,"blechnum_occidentale-1",0.95490734962313,95.490734962313,4.50926503768696,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5886,9,0.4247,-0.9,1.11111111111111,1.1639,"blechnum_occidentale-1",0.948874467878734,94.8874467878734,5.11255321212658,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5838,12,0.4247,-1.2,0.833333333333333,1.1591,"blechnum_occidentale-1",0.944961247287775,94.4961247287775,5.50387527122254,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5788,12.9,0.4247,-1.29,0.775193798449612,1.1541,"blechnum_occidentale-1",0.940884975838858,94.0884975838858,5.91150241611416,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5692,12.9,0.4247,-1.29,0.775193798449612,1.1445,"blechnum_occidentale-1",0.933058534656939,93.3058534656939,6.6941465343061,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5867,10,0.4247,-1,1,1.162,"blechnum_occidentale-1",0.947325484728146,94.7325484728146,5.2674515271854,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5507,14,0.4247,-1.4,0.714285714285714,1.126,"blechnum_occidentale-1",0.917976330295949,91.7976330295949,8.20236697040512,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","1","laselva",1.5562,14,0.4247,-1.4,0.714285714285714,1.1315,"blechnum_occidentale-1",0.922460228889757,92.2460228889757,7.75397711102434,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5925,5.4,0.389,-0.54,1.85185185185185,1.2035,"blechnum_occidentale-2",0.949033222882987,94.9033222882987,5.09667771170135,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5811,8,0.389,-0.8,1.25,1.1921,"blechnum_occidentale-2",0.940043626920489,94.0043626920489,5.99563730795113,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5735,10.2,0.389,-1.02,0.980392156862745,1.1845,"blechnum_occidentale-2",0.93405056294549,93.405056294549,6.59494370545099,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5666,11.3,0.389,-1.13,0.884955752212389,1.1776,"blechnum_occidentale-2",0.928609491705031,92.8609491705031,7.13905082949688,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5583,12.8,0.389,-1.28,0.78125,1.1693,"blechnum_occidentale-2",0.922064434995493,92.2064434995493,7.79355650045068,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5547,13,0.389,-1.3,0.769230769230769,1.1657,"blechnum_occidentale-2",0.919225615217862,91.9225615217862,8.07743847821376,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5293,13.8,0.389,-1.38,0.72463768115942,1.1403,"blechnum_occidentale-2",0.899196164564578,89.9196164564578,10.0803835435422,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5131,14,0.389,-1.4,0.714285714285714,1.1241,"blechnum_occidentale-2",0.886421475565239,88.6421475565239,11.3578524434761,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","2","laselva",1.5759,10,0.389,-1,1,1.1869,"blechnum_occidentale-2",0.935943109463911,93.5943109463911,6.40568905360891,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.452,6.6,0.3894,-0.66,1.51515151515152,1.0626,"blechnum_occidentale-4",0.895011746549817,89.5011746549817,10.4988253450183,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4522,8.1,0.3894,-0.81,1.23456790123457,1.0628,"blechnum_occidentale-4",0.895180203494396,89.5180203494396,10.4819796505604,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4429,7.6,0.3894,-0.76,1.31578947368421,1.0535,"blechnum_occidentale-4",0.887346955571459,88.7346955571459,11.2653044428541,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4264,10.8,0.3894,-1.08,0.925925925925926,1.037,"blechnum_occidentale-4",0.873449257643667,87.3449257643666,12.6550742356334,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4223,11.8,0.3894,-1.18,0.847457627118644,1.0329,"blechnum_occidentale-4",0.869995890279791,86.9995890279791,13.0004109720209,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4207,13,0.3894,-1.3,0.769230769230769,1.0313,"blechnum_occidentale-4",0.868648234723157,86.8648234723157,13.1351765276843,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.4415,10,0.3894,-1,1,1.0521,"blechnum_occidentale-4",0.886167756959404,88.6167756959404,11.3832243040596,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","4","laselva",1.2875,18.1,0.3894,-1.81,0.552486187845304,0.8981,"blechnum_occidentale-4",0.756455909633343,75.6455909633343,24.3544090366657,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4375,7.9,0.3351,-0.79,1.26582278481013,1.1024,"blechnum_occidentale-5",0.970477746638466,97.0477746638466,2.9522253361534,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4355,9.1,0.3351,-0.91,1.0989010989011,1.1004,"blechnum_occidentale-5",0.968717083092315,96.8717083092315,3.12829169076851,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4189,11.2,0.3351,-1.12,0.892857142857143,1.0838,"blechnum_occidentale-5",0.954103575659261,95.4103575659261,4.58964243407388,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4446,4.8,0.3351,-0.48,2.08333333333333,1.1095,"blechnum_occidentale-5",0.976728102227302,97.6728102227302,2.32718977726977,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4123,13.3,0.3351,-1.33,0.75187969924812,1.0772,"blechnum_occidentale-5",0.948293385956963,94.8293385956963,5.17066140430373,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4044,14.2,0.3351,-1.42,0.704225352112676,1.0693,"blechnum_occidentale-5",0.941338764949666,94.1338764949666,5.8661235050334,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","5","laselva",1.4167,12.2,0.3351,-1.22,0.819672131147541,1.0816,"blechnum_occidentale-5",0.952166845758495,95.2166845758495,4.7833154241505,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7399,5.2,0.4905,-0.52,1.92307692307692,1.2494,"blechnum_occidentale-6",0.975020878809979,97.5020878809979,2.49791211900207,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7295,9.6,0.4905,-0.96,1.04166666666667,1.239,"blechnum_occidentale-6",0.966904809384956,96.6904809384956,3.30951906150436,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7273,9.9,0.4905,-0.99,1.01010101010101,1.2368,"blechnum_occidentale-6",0.965187948545048,96.5187948545048,3.48120514549524,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7233,10.7,0.4905,-1.07,0.934579439252337,1.2328,"blechnum_occidentale-6",0.962066383381577,96.2066383381577,3.79336166184228,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7351,8.4,0.4905,-0.84,1.19047619047619,1.2446,"blechnum_occidentale-6",0.971275000613815,97.1275000613815,2.8724999386185,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.713,12.5,0.4905,-1.25,0.8,1.2225,"blechnum_occidentale-6",0.954028353085641,95.4028353085641,4.59716469143589,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7114,12.7,0.4905,-1.27,0.78740157480315,1.2209,"blechnum_occidentale-6",0.952779727020253,95.2779727020253,4.72202729797472,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7035,14.2,0.4905,-1.42,0.704225352112676,1.213,"blechnum_occidentale-6",0.946614635822399,94.6614635822399,5.33853641776012,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7,14.2,0.4905,-1.42,0.704225352112676,1.2095,"blechnum_occidentale-6",0.943883266304362,94.3883266304362,5.61167336956379,"la_selva","terrestrial","bleocc","E2","terrestrial"
"blechnum_occidentale","6","laselva",1.7173,11,0.4905,-1.1,0.909090909090909,1.2268,"blechnum_occidentale-6",0.957384035636372,95.7384035636372,4.26159643636284,"la_selva","terrestrial","bleocc","E2","terrestrial"
"campyloneurum_brevifolium","1","laselva",0.5526,2.8,0.0629,-0.28,3.57142857142857,0.4897,"campyloneurum_brevifolium-1",0.944021578008776,94.4021578008776,5.59784219912241,"la_selva","epiphyte","cambre","E1","epiphyte"
"campyloneurum_brevifolium","1","laselva",0.5458,3,0.0629,-0.3,3.33333333333333,0.4829,"campyloneurum_brevifolium-1",0.93091284464047,93.091284464047,6.90871553595305,"la_selva","epiphyte","cambre","E1","epiphyte"
